id,abime,cannabidiol,cannabigerol,cannabinol,cbd,cbn,couleur,couleur_exterieur,couleur_exterieur_1,couleur_interieur,delta9_tetrahydrocannabinol,description_de_l_objet,epaisseur,etiquette,forme,hauteur,largeur,logo,longueur,masse,nom_de_logo,numero_echantillon,ovule,presentation,secabilite_recto,secabilite_verso,taux_cbd,taux_cbn,type_drogue,visqueux
12317,,,,,1,1,,,,,34,,,,,,,Non,,,,PLAQUETTES,,Morceaux,,,2,0,Cannabis,
12318,,,,,1,1,,,,,34,,,,,,,Non,,,,PLAQUETTES ENTAMEE,,Morceaux,,,2,0,Cannabis,
12319,,,,,1,1,,,,,0.7,,,,,,,Oui,,,CHERRY HAZE,1A,,Sommités,,,15.4,0,Cannabis,
12320,,,,,1,1,,,,,0.5,,,,,,,Oui,,,HARLEQUIN AMNESIA,2A,,Sommités,,,11.2,0,Cannabis,
12321,,,,,1,,,,,,0.3,,,,,,,Oui,,,WHITE WIDON,3A,,Sommités,,,7.5,,Cannabis,
12322,,,,,1,,,,,,0.5,,,,,,,Oui,,,WATER MELON,4A,,Sommités,,,13.1,,Cannabis,
12323,,,,,1,,,,,,0.3,,,,,,,Oui,,,RED BERRY,5A,,Sommités,,,10,,Cannabis,
12328,,,,,,,,,,,12.2,,,,,,,Non,,,,1,,Sommités,,,,,Cannabis,
12329,,,,,1,1,,,,,26.4,,15,Oui,,,46,Oui,86,47.2,lamborghini,2-1,,Plaquette,,,0,2.8,Cannabis,
12330,,,,,1,1,,,,,19.5,,24,Oui,,,53,Oui,91,98.5,personnage squid game,2-2,,Plaquette,,,6.7,2.1,Cannabis,
12333,,,,,1,,,,,,1.5,,,,,,,Non,,,,G12,,Morceaux,,,33.4,,Cannabis,
12334,,,,,1,,,,,,0.4,,,,,,,Non,,,,G14,,Sommités,,,80.8,,Cannabis,
12335,,,,,1,1,,,,,0.5,,,,,,,Non,,,,G8,,Sommités,,,12.4,0,Cannabis,
12336,,,,,1,1,,,,,0.5,,,,,,,Non,,,,G6,,Sommités,,,40.2,0,Cannabis,
12337,,,,,1,,,,,,0.5,,,,,,,Non,,,,G2,,Sommités,,,10.5,,Cannabis,
12338,,,,,1,,,,,,0.5,,,,,,,Non,,,,G4,,Sommités,,,10.5,,Cannabis,
12339,,,,,1,,,,,,0.5,,,,,,,Non,,,,G10,,Sommités,,,10.5,,Cannabis,
12340,,,,,1,1,,,,,29,,,Non,,,,Oui,,,"Kylian Mbappé, ballon, football, joint",1,,Morceaux,,,1,2,Cannabis,
12341,,,,,1,1,,,,,31,,,Non,,,,Oui,,,"Manga, Dragon Ball, sweat noir, cheveux violets, joint",2,,Morceaux,,,2,1,Cannabis,
12342,,,,,,1,,,,,14,,,,,,,Oui,,,Cookies,4,,Sommités,,,,0,Cannabis,
12343,,,,,,1,,,,,14,,,,,,,Oui,,,Cookies,5,,Sommités,,,,0,Cannabis,
12346,,,,,1,1,,,,,31,,,,,,,Non,,,,3,,Morceaux,,,2,0,Cannabis,
12347,,,,,,1,,,,,15,,,,,,,Non,,,,7,,Sommités,,,,0,Cannabis,
12354,,,,,,,,,,,14,,,,,,,Non,,,,1,,Sommités,,,,,Cannabis,
12356,,,,,1,1,,,,,31.8,,29,Oui,,,48,Oui,104,98.3,foto,d1,,Plaquette,,,1.7,1,Cannabis,
12357,,,,,1,1,,,,,31.8,,29,Oui,,,48,Oui,104,98.3,foto,d2,,Plaquette,,,1.7,1,Cannabis,
12358,,,,,1,1,,,,,33.2,,24,Oui,,,57,Oui,101,99.7,pepsi,p1,,Plaquette,,,1.5,0,Cannabis,
12359,,,,,1,1,,,,,33.2,,24,Oui,,,57,Oui,101,99.7,pepsi,p2,,Plaquette,,,1.5,0,Cannabis,
12362,,,,,1,1,,,,,29,,21,Oui,,,57,Oui,103,97.5,join dollar lapin QRCode,1A,,Plaquette,,,1,0,Cannabis,
12363,,,,,1,1,,,,,29,,21,Oui,,,57,Oui,103,97.5,join dollar lapin QRCode,2A,,Plaquette,,,1,0,Cannabis,
12364,,,,,1,1,,,,,29,,21,Oui,,,57,Oui,103,97.5,join dollar lapin QRCode,3A,,Plaquette,,,1,0,Cannabis,
12365,,,,,1,1,,,,,29,,21,Oui,,,57,Oui,103,97.5,join dollar lapin QRCode,4A,,Plaquette,,,1,0,Cannabis,
12366,,,,,1,1,,,,,29,,21,Oui,,,57,Oui,103,97.5,join dollar lapin QRCode,5A,,Plaquette,,,1,0,Cannabis,
12367,,,,,1,1,,,,,29,,21,Oui,,,57,Oui,103,97.5,join dollar lapin QRCode,6A,,Plaquette,,,1,0,Cannabis,
12368,,,,,1,1,,,,,29,,21,Oui,,,57,Oui,103,97.5,join dollar lapin QRCode,7A,,Plaquette,,,1,0,Cannabis,
12369,,,,,1,1,,,,,29,,21,Oui,,,57,Oui,103,97.5,join dollar lapin QRCode,8A,,Plaquette,,,1,0,Cannabis,
12370,,,,,1,1,,,,,29,,21,Oui,,,57,Oui,103,97.5,join dollar lapin QRCode,9A,,Plaquette,,,1,0,Cannabis,
12371,,,,,1,1,,,,,29,,21,Oui,,,57,Oui,103,97.5,join dollar lapin QRCode,10A,,Plaquette,,,1,0,Cannabis,
12372,,,,,1,1,,,,,29,,21,Oui,,,57,Oui,103,97.5,join dollar lapin QRCode,11A,,Plaquette,,,1,0,Cannabis,
12373,,,,,1,1,,,,,25,,22,Oui,,,52,Oui,97,96.9,join lapin dollar QRCode,12A,,Plaquette,,,1,0,Cannabis,
12376,,,,,1,1,,,,,32,,,,,,,Non,,,,1,,Morceaux,,,2,1,Cannabis,
12380,,,,,,,,,,,19,,,,,,,Non,,,,22_100204,,Sommités,,,,,Cannabis,
12381,,,,,,,,,,,19,,,,,,,Non,,,,22_100206,,Sommités,,,,,Cannabis,
12382,,,,,,,,,,,19,,,,,,,Non,,,,22_100209,,Sommités,,,,,Cannabis,
12383,,,,,,,,,,,19,,,,,,,Non,,,,22_100210,,Sommités,,,,,Cannabis,
12384,,,,,,,,,,,19,,,,,,,Non,,,,22_100213,,Sommités,,,,,Cannabis,
12385,,,,,,,,,,,16,,,,,,,Non,,,,22_100205,,Sommités,,,,,Cannabis,
12386,,,,,,,,,,,16,,,,,,,Non,,,,22_100208,,Sommités,,,,,Cannabis,
12387,,,,,,,,,,,16,,,,,,,Non,,,,22_100211,,Sommités,,,,,Cannabis,
12388,,,,,,,,,,,16,,,,,,,Non,,,,22_100212,,Sommités,,,,,Cannabis,
12389,,,,,,,,,,,9,,,,,,,Non,,,,22_100207,,Sommités,,,,,Cannabis,
12393,,,,,,,,,,,6.5,,,,,,,Non,,,,16283,,Sommités,,,,,Cannabis,
12394,,,,,,,,,,,9.4,,,,,,,Non,,,,16284,,Sommités,,,,,Cannabis,
12395,,,,,,,,,,,12.3,,,,,,,Non,,,,16285,,Sommités,,,,,Cannabis,
12396,,,,,,,,,,,1.9,,,,,,,Non,,,,16286,,Plantes,,,,,Cannabis,
12397,,,,,1,1,,,,,38,,19.8,Oui,,,51.8,Oui,101.9,96,Cherry Grapefruit,22_100246,,Plaquette,,,0.9,0.4,Cannabis,
12398,,,,,1,1,,,,,38,,19.8,Oui,,,51.8,Oui,101.9,96,Cherry Grapefruit,22_100248,,Plaquette,,,0.9,0.4,Cannabis,
12399,,,,,1,1,,,,,39,,20.3,Oui,,,51.1,Oui,100.3,96,LemonChello Haze,22_100247,,Plaquette,,,0.9,0.3,Cannabis,
12400,,,,,1,1,,,,,39,,20.3,Oui,,,51.1,Oui,100.3,96,LemonChello Haze,22_100249,,Plaquette,,,0.9,0.3,Cannabis,
12405,,,,,1,,,,,,0,,,,,,,Non,,,,1,,Sommités,,,5,,Cannabis,
12408,,,,,1,,,,,,0,,,,,,,Non,,,,2,,Sommités,,,10.9,,Cannabis,
12409,,,,,1,,,,,,0,,,,,,,Non,,,,3,,Sommités,,,11.7,,Cannabis,
12410,,,,,1,,,,,,0,,,,,,,Non,,,,5,,Sommités,,,4.2,,Cannabis,
12411,,,,,1,,,,,,0,,,,,,,Non,,,,8,,Sommités,,,5.5,,Cannabis,
12412,,,,,1,,,,,,0,,,,,,,Non,,,,11,,Sommités,,,11.8,,Cannabis,
12413,,,,,1,,,,,,0,,,,,,,Non,,,,14,,Sommités,,,9.4,,Cannabis,
12414,,,,,1,,,,,,0,,,,,,,Non,,,,17,,Sommités,,,10.6,,Cannabis,
12415,,,,,1,,,,,,0,,,,,,,Non,,,,19,,Sommités,,,6.2,,Cannabis,
12416,,,,,1,,,,,,0,,,,,,,Non,,,,21,,Sommités,,,4.9,,Cannabis,
12417,,,,,1,1,,,,,0.3,,,,,,,Non,,,,38,,Morceaux,,,33,2,Cannabis,
12418,,,,,1,1,,,,,0.3,,,,,,,Non,,,,39,,Morceaux,,,15.2,0,Cannabis,
12419,,,,,1,1,,,,,0.3,,,,,,,Non,,,,40,,Morceaux,,,31.7,0,Cannabis,
12420,,,,,1,1,,,,,0.2,,,,,,,Non,,,,41,,Morceaux,,,34.4,2.3,Cannabis,
12421,,,,,1,1,,,,,0,,,,,,,Non,,,,42,,Morceaux,,,38.8,0,Cannabis,
12422,,,,,1,1,,,,,30,,,,,,,Non,,,,1,,Morceaux,,,1,0,Cannabis,
12425,,,,,1,1,,,,,0,,,,,,,Non,,,,43,,Morceaux,,,17.8,0,Cannabis,
12426,,,,,1,1,Beige,,,,0,,,,,,,Non,,,,33,0,,,,92.2,0,Cannabis,
12427,,,,,1,1,Blanche,,,,0,,,,,,,Non,,,,34,0,,,,100,0,Cannabis,
12428,,,,,1,1,Beige,,,,0,,,,,,,Non,,,,35,0,,,,97.6,0,Cannabis,
12429,,,,,1,1,Beige,,,,0,,,,,,,Non,,,,36,0,,,,100.9,0,Cannabis,
12430,,,,,1,,Blanche,,,,,,,,,,,Non,,,,37,0,,,,103.5,,Cannabis,
12431,,,,,1,1,,,,,0,,,,,,,Non,,,,sachet liseré vert,,Sommités,,,3,3,Cannabis,
12432,,,,,1,1,,,,,0,,,,,,,Non,,,,sachet liseré rouge,,Sommités,,,3,3,Cannabis,
12433,,,,,1,1,,,,,0,,,,,,,Non,,,,sachet liseré vert,,Sommités,,,3,3,Cannabis,
12439,,,,,1,1,Jaune,,,,,,,,,,,Non,,,,22,0,,,,0,0,Cannabis,
12442,,,,,1,1,,,,,5.4,,,,,,,Non,,,,4/F1 BIS,,Débris végétaux,,,0,0,Cannabis,
12443,,,,,1,1,,,,,5.4,,,,,,,Non,,,,4/F1 TER,,Débris végétaux,,,0,0,Cannabis,
12444,,,,,1,1,,,,,5.4,,,,,,,Non,,,,5/F1 BIS,,Débris végétaux,,,0,0,Cannabis,
12445,,,,,1,1,,,,,5.4,,,,,,,Non,,,,5/F1 TER,,Débris végétaux,,,0,0,Cannabis,
12446,,,,,1,1,,,,,5.2,,,,,,,Non,,,,12B,,Plantes,,,0,0,Cannabis,
12447,,,,,1,1,,,,,5.2,,,,,,,Non,,,,12T,,Plantes,,,0,0,Cannabis,
12448,,,,,1,1,,,,,2.3,,,,,,,Non,,,,01VALLEE,,Débris végétaux,,,0,0,Cannabis,
12456,,,,,1,1,,,,,31,,26,Oui,,,51,Oui,99,99.9,2022 Lemon Kush NEW CBD THC free citrons feuilles cannabis sommités,1,,Plaquette,,,1.4,0,Cannabis,
12460,,,,,,1,,,,,12.5,,,,,,,Non,,,,1,,Sommités,,,,0,Cannabis,
12468,,,,,1,1,,,,,28,,27,Oui,,,55,Oui,,34.1,scarface www.jpc.de personnage,7,,Plaquette,,,1.4,1.2,Cannabis,
12470,,,,,1,1,,,,,,,25.16,Oui,,,57.06,Oui,99.99,97.9,Un personnage du dessin animé Les Simpson,1/STUP/ANALYSE,,Plaquette,,,0,0,Cannabis,
12471,,,,,1,1,,,,,,,23.64,Oui,,,59.26,Oui,105.96,95.7,Un taureau,2/STUP/ANALYSE,,Plaquette,,,0,0,Cannabis,
12494,,,,,1,,,,,,0.8,,,,,,,Non,,,,1,,Sommités,,,17,,Cannabis,
12495,,,,,1,,,,,,0.3,,,,,,,Non,,,,3,,Débris végétaux,,,47,,Cannabis,
12496,,,,,1,1,,,,,0,,21,,,,51,Non,103,102.6,,4,,Plaquette,,,8.6,0,Cannabis,
12497,,,,,1,1,,,,,0,,,,,,,Non,,,,5-1,,Débris végétaux,,,2.7,0,Cannabis,
12498,,,,,1,1,Marron,,,,0,,,,,,,Non,,,,5-3,0,,,,14.6,0,Cannabis,
12499,,,,,1,,,,,,0,,,,,,,Non,,,,6,,Sommités,,,2.2,,Cannabis,
12500,,,,,1,,,,,,0,,,,,,,Non,,,,8-1,,Sommités,,,2.2,,Cannabis,
12501,,,,,1,1,,,,,0,,,,,,,Non,,,,8-2,,Sommités,,,1.7,0,Cannabis,
12502,,,,,1,1,,,,,0,,,,,,,Non,,,,8-3,,Sommités,,,1.7,0,Cannabis,
12503,,,,,1,,Orange,,,,,,,,,,,Non,,,,5-2,,,,,0,,Cannabis,
12519,,,,,1,1,,,,,30,,,,,,,Non,,,,22_100253,,Morceaux,,,1.2,1.2,Cannabis,
12520,,,,,1,1,,,,,33,,,,,,,Non,,,,22_100255,,Morceaux,,,1.3,0.7,Cannabis,
12521,,,,,,,,,,,18,,,,,,,Non,,,,22_100254,,Sommités,,,,,Cannabis,
12522,,,,,1,1,,,,,36,,,,,,,Non,,,,22_100231,,Morceaux,,,1.6,1,Cannabis,
12523,,,,,,,,,,,15,,,,,,,Non,,,,22_100232,,Sommités,,,,,Cannabis,
12524,,,,,1,1,,,,,31,,,Oui,,,,Oui,,,BOB THC,22_100233,,Morceaux,,,0.9,2.2,Cannabis,
12525,,,,,1,1,,,,,33,,,Oui,,,,Oui,,,EASY,22_100234,,Morceaux,,,0.7,2.3,Cannabis,
12526,,,,,1,1,,,,,33,,,Oui,,,,Oui,,,EASY,22_100237,,Morceaux,,,0.7,2.3,Cannabis,
12527,,,,,1,1,,,,,35,,,Oui,,,,Oui,,,LEMON TREE,22_100235,,Morceaux,,,1.3,2,Cannabis,
12528,,,,,1,1,,,,,35,,,Oui,,,,Oui,,,LEMON TREE,22_100236,,Morceaux,,,1.3,2,Cannabis,
12529,,,,,1,1,,,,,35,,,Oui,,,,Oui,,,LEMON TREE,22_100238,,Morceaux,,,1.3,2,Cannabis,
12530,,,,,1,1,,,,,1,,,,,,,Non,,,,22_100241,,Morceaux,,,0.4,0.5,Cannabis,
12531,,,,,1,1,,,,,1,,,,,,,Non,,,,22_100242,,Morceaux,,,0.4,0.5,Cannabis,
12532,,,,,1,1,,,,,1,,,,,,,Non,,,,22_100243,,Morceaux,,,0.4,0.5,Cannabis,
12533,,,,,1,1,,,,,1,,,,,,,Non,,,,22_100244,,Morceaux,,,0.4,0.5,Cannabis,
12534,,,,,1,1,,,,,1,,,,,,,Non,,,,22_100245,,Morceaux,,,0.4,0.5,Cannabis,
12536,,,,,,1,,,,,5,,,,,,,Non,,,,3,,Plantes,,,,0,Cannabis,
12538,,,,,,,,,,,15,,,,,,,Non,,,,22_100250,,Sommités,,,,,Cannabis,
12539,,,,,,1,,,,,1.4,,,,,,,Non,,,,2,,Débris végétaux,,,,0,Cannabis,
12546,,,,,,,,,,,14,,,,,,,Non,,,,22_100251,,Sommités,,,,,Cannabis,
12547,,,,,,,,,,,21,,,,,,,Non,,,,22_100252,,Sommités,,,,,Cannabis,
12548,,,,,1,1,,,,,23.7,,,,,,,Non,,,,1,,Morceaux,,,1.5,2.9,Cannabis,
12549,,,,,1,1,,,,,29.1,,,,,,,Non,,,,2,,Morceaux,,,1.7,2.3,Cannabis,
12550,,,,,1,1,,,,,24,,,,,,,Non,,,,3,,Morceaux,,,1.6,2.8,Cannabis,
12554,,,,,,1,,,,,15.1,,,,,,,Non,,,,A,,Sommités,,,,0,Cannabis,
12555,,,,,,1,,,,,15.1,,,,,,,Non,,,,C,,Sommités,,,,0,Cannabis,
12556,,,,,,1,,,,,24.7,,,,,,,Non,,,,B,,Sommités,,,,0,Cannabis,
12557,,,,,1,1,,,,,27.4,,23,Oui,,,54,Oui,100,98.4,MIX MARCHOUCH,D,,Plaquette,,,1.3,1.5,Cannabis,
12558,,,,,1,1,,,,,27.4,,23,Oui,,,54,Oui,100,98.4,MIX MARCHOUCH,E,,Plaquette,,,1.3,1.5,Cannabis,
12563,,,,,1,1,,,,,13.2,,,,,,,Non,,,,016384,,Débris végétaux,,,0,0.1,Cannabis,
12565,,,,,1,1,,,,,28.5,,,,,,,Non,,,,016386,,Morceaux,,,1.3,2,Cannabis,
12566,,,,,1,1,,,,,33.7,,,,,,,Non,,,,016387,,Morceaux,,,1.7,1,Cannabis,
12567,,,,,1,1,,,,,32.3,,,,,,,Non,,,,016388,,Morceaux,,,1.7,1.2,Cannabis,
12568,,,,,1,1,,,,,33.8,,,,,,,Non,,,,016389,,Morceaux,,,1.8,1.1,Cannabis,
12570,,,,,1,1,,,,,8,,,,,,,Non,,,,016391,,Sommités,,,0,0.1,Cannabis,
12577,,,,,1,1,,,,,22,,28,Oui,,,50,Oui,92,97.4,BOSS,4,,Plaquette,,,1.2,2.4,Cannabis,
12582,,,,,1,1,Marron,,,,28.7,,,,,,,Non,,,,01/STUP_A,0,,,,2.8,2,Cannabis,
12583,,,,,1,1,Marron,,,,28.7,,,,,,,Non,,,,01/STUP_B,0,,,,2.8,2,Cannabis,
12584,,,,,1,1,Marron,,,,28.7,,,,,,,Non,,,,02/STUP,0,,,,2.8,2,Cannabis,
12585,,,,,1,1,,,,,18.9,,,,,,,Non,,,,04/STUP_A,,Morceaux,,,1.6,2.9,Cannabis,
12586,,,,,1,1,,,,,18.9,,,,,,,Non,,,,05/STUP,,Morceaux,,,1.6,2.9,Cannabis,
12587,,,,,1,1,,,,,15.5,,,,,,,Non,,,,04/STUP_B,,Morceaux,,,1.5,3.6,Cannabis,
12588,,,,,1,1,,,,,18.6,,,,,,,Non,,,,07/STUP_A,,Morceaux,,,3.1,2.5,Cannabis,
12589,,,,,1,1,,,,,18.6,,,,,,,Non,,,,07/STUP_B,,Morceaux,,,3.1,2.5,Cannabis,
12608,,,,,,1,,,,,13.1,,,,,,,Non,,,,2BF,,Sommités,,,,0,Cannabis,
12609,,,,,,1,,,,,3.8,,,,,,,Non,,,,3BF,,Débris végétaux,,,,0,Cannabis,
12610,,,,,,1,,,,,6.2,,,,,,,Non,,,,4BF,,Sommités,,,,0,Cannabis,
12611,,,,,1,1,,,,,20.4,,,,,,,Non,,,,1DS,,Morceaux,,,1.4,1.6,Cannabis,
12612,,,,,1,1,,,,,4.1,,,,,,,Non,,,,4DS,,Débris végétaux,,,0,0,Cannabis,
12613,,,,,1,1,,,,,14,,,,,,,Non,,,,41NJ,,Morceaux,,,2.5,4.3,Cannabis,
12614,,,,,1,1,,,,,14,,,,,,,Non,,,,42NJ,,Morceaux,,,2.5,4.3,Cannabis,
12615,,,,,1,1,,,,,0,,,,,,,Non,,,,43NJ,,Débris végétaux,,,0,0,Cannabis,
12621,,,,,,,,,,,13.2,,,,,,,Non,,,,1-1,,Sommités,,,,,Cannabis,
12622,,,,,1,1,,,,,33.1,,,,,,,Non,,,,1-2,,Morceaux,,,1.8,0,Cannabis,
12624,,,,,1,1,,,,,43.4,,25,Oui,,,48,Oui,91,93,LOSTCOASTLADY FARMS,1,,Plaquette,,,0,0,Cannabis,
12625,,,,,1,1,,,,,26.2,,21,Oui,,,55,Oui,113,94.4,tête de mort qui fume + feuilles de cannabis,1-1,,Plaquette,,,1.6,2.2,Cannabis,
12626,,,,,1,1,,,,,26.2,,21,Oui,,,55,Oui,113,94.4,tête de mort qui fume + feuilles de cannabis,1-2,,Plaquette,,,1.6,2.2,Cannabis,
12627,,,,,1,1,,,,,26.2,,21,Oui,,,55,Oui,113,94.4,tête de mort qui fume + feuilles de cannabis,1-3,,Plaquette,,,1.6,2.2,Cannabis,
12628,,,,,1,1,,,,,26.3,,,,,,,Non,,,,2B,,Morceaux,,,1.7,2.4,Cannabis,
12634,,,,,1,1,,,,,15.9,,,,,,,Non,,,,016497,,Sommités,,,0,0.3,Cannabis,
12635,,,,,1,1,,,,,30.6,,27,Oui,,,57,Oui,100,100.7,Bonbon fruits,1,,Plaquette,,,1.3,0,Cannabis,
12638,,,,,,,,,,,9.2,,,,,,,Non,,,,5,,Sommités,,,,,Cannabis,
12641,,,,,1,1,,,,,33,,29.2,Oui,,,52.4,Oui,97.5,96,GOLD + marteau,22_100189,,Plaquette,,,1.3,1,Cannabis,
12642,,,,,1,1,,,,,33,,29.2,Oui,,,52.4,Oui,97.5,96,GOLD + marteau,22_100195,,Plaquette,,,1.3,1,Cannabis,
12643,,,,,1,1,,,,,32,,,Oui,,,,Oui,,,GIRL SCOUT COOKIES,22_100188,,Morceaux,,,1,1,Cannabis,
12644,,,,,,,,,,,8,,,,,,,Oui,,,GELATO 41,22_100190,,Sommités,,,,,Cannabis,
12645,,,,,,,,,,,8,,,,,,,Oui,,,GELATO 41,22_100191,,Sommités,,,,,Cannabis,
12646,,,,,,,,,,,16,,,,,,,Non,,,,22_100192,,Sommités,,,,,Cannabis,
12647,,,,,,,,,,,16,,,,,,,Non,,,,22_100196,,Sommités,,,,,Cannabis,
12648,,,,,,,,,,,18,,,,,,,Non,,,,22_100193,,Sommités,,,,,Cannabis,
12649,,,,,,,,,,,18,,,,,,,Non,,,,22_100194,,Sommités,,,,,Cannabis,
12652,,,,,,,,,,,22,,,,,,,Non,,,,22_100289,,Sommités,,,,,Cannabis,
12653,,,,,,,,,,,15,,,,,,,Non,,,,22_100290,,Sommités,,,,,Cannabis,
12659,,,,,1,1,,,,,23.4,,,,,,,Non,,,,1B,,Morceaux,,,1.8,2.4,Cannabis,
12661,,,,,1,1,,,,,20.1,,,,,,,Non,,,,1,,Morceaux,,,1.2,1.5,Cannabis,
12662,,,,,1,1,,,,,20.1,,,,,,,Non,,,,2,,Morceaux,,,1.2,1.5,Cannabis,
12672,,,,,1,,,,,,0.6,,,,,,,Oui,,,la casa de papel,5-2,,Sommités,,,11.6,,Cannabis,
12673,,,,,1,1,,,,,0.5,,,,,,,Oui,,,pupilles yeux enfant professeur drogué,5-3,,Sommités,,,12.1,0,Cannabis,
12674,,,,,1,,,,,,0.6,,,,,,,Non,,,,5-1,,Sommités,,,13,,Cannabis,
12675,,,,,1,,,,,,0.6,,,,,,,Non,,,,6,,Sommités,,,13,,Cannabis,
12676,,,,,1,1,,,,,28.7,,,,,,,Non,,,,7-1,,Morceaux,,,1.6,1.7,Cannabis,
12677,,,,,1,1,,,,,28.7,,,,,,,Non,,,,7-2,,Morceaux,,,1.6,1.7,Cannabis,
12690,,,,,1,1,,,,,0,,,,,,,Non,,,,1-CO,,Sommités,,,2.4,0,Cannabis,
12691,,,,,1,1,,,,,14,,,,,,,Non,,,,14,,Morceaux,,,2,2,Cannabis,
12716,,,,,1,1,Blanche,,,,0,,,,,,,Non,,,,36,0,,,,100,0,Cannabis,
12717,,,,,1,1,Blanche,,,,0,,,,,,,Non,,,,37,0,,,,100,0,Cannabis,
12720,,,,,1,,,,,,0,,,,,,,Non,,,,5,,Sommités,,,5,,Cannabis,
12721,,,,,1,,,,,,0,,,,,,,Non,,,,8,,Sommités,,,5,,Cannabis,
12722,,,,,1,,,,,,0,,,,,,,Non,,,,19,,Sommités,,,5,,Cannabis,
12723,,,,,1,,,,,,0,,,,,,,Non,,,,21,,Sommités,,,5,,Cannabis,
12724,,,,,1,,,,,,0,,,,,,,Non,,,,3,,Sommités,,,10.9,,Cannabis,
12725,,,,,1,,,,,,0,,,,,,,Non,,,,11,,Sommités,,,10.9,,Cannabis,
12726,,,,,1,,,,,,0,,,,,,,Non,,,,14,,Sommités,,,10.9,,Cannabis,
12727,,,,,1,,,,,,0,,,,,,,Non,,,,17,,Sommités,,,10.9,,Cannabis,
12728,,,,,1,1,,,,,0.3,,,,,,,Non,,,,40,,Morceaux,,,33,2,Cannabis,
12729,,,,,1,1,,,,,0.3,,,,,,,Non,,,,41,,Morceaux,,,33,2,Cannabis,
12730,,,,,1,,,,,,0.2,,,,,,,Non,,,,Ech 1,,,,,2.5,,Cannabis,
12731,,,,,1,,,,,,0.5,,,,,,,Non,,,,Ech 1,,,,,11.3,,Cannabis,
12748,,,,,1,1,,,,,18.1,,,,,,,Non,,,,1,,Morceaux,,,2.1,3.9,Cannabis,
12749,,,,,1,1,,,,,26.5,,,,,,,Non,,,,2,,Morceaux,,,1.7,2.2,Cannabis,
12750,,,,,,1,,,,,13.3,,,,,,,Non,,,,1,,Sommités,,,,0,Cannabis,
12752,,,,,1,1,,,,,35.5,,23,Oui,,,51,Oui,88,96.4,BNANA SPLIT,1,,Plaquette,,,0,0,Cannabis,
12753,,,,,,1,,,,,17.1,,,,,,,Non,,,,2,,Sommités,,,,0,Cannabis,
12754,,,,0,,,,,,,18.1,,,,,,,Oui,,,Manga One piece,3,,Sommités,,,,,Cannabis,
12755,,,,,1,1,,,,,35.1,,18,,,,,Non,47,,,4,,Ovule,,,1.2,0,Cannabis,
12760,,,,,1,1,,,,,26.6,,27,Oui,,,50,Oui,95,94.2,AMNISIA feuille cannabis,1,,Plaquette,,,0,2.6,Cannabis,
12761,,,,,1,1,,,,,25.9,,26,Oui,,,50,Oui,91,97.2,MANCHESTER CITY VS CHELSEA FOOTBALL CLUB bateau lion herbe gazon,3,,Plaquette,,,2,1.8,Cannabis,
12762,,,,,1,1,,,,,0.2,,15,,,,46,Non,98,93.1,,5,,Plaquette,,,12.5,0,Cannabis,
12763,,,,,1,,,,,,0,,,,,,,Non,,,,1,,Sommités,,,4.7,,Cannabis,
12764,,,,,1,1,,,,,18.6,,,,,,,Non,,,,1,,Morceaux,,,1.8,4.4,Cannabis,
12765,,,,,1,1,,,,,18.6,,,,,,,Non,,,,2,,Morceaux,,,1.8,4.4,Cannabis,
12766,,,,,1,1,,,,,5,,,,,,,Non,,,,4,,Morceaux,,,3,10,Cannabis,
12767,,,,,,1,,,,,16,,,,,,,Non,,,,1,,Sommités,,,,0,Cannabis,
12768,,,,,,1,,,,,18.8,,,,,,,Non,,,,M,,Sommités,,,,0,Cannabis,
12769,,,,,,1,,,,,16.3,,,,,,,Non,,,,1,,Sommités,,,,0,Cannabis,
12770,,,,,1,1,,,,,26.4,,,,,,,Non,,,,A,,Morceaux,,,2.2,1.9,Cannabis,
12773,,,,,1,1,,,,,31.1,,,,,,,Non,,,,6,,Morceaux,,,1.6,1.1,Cannabis,
12774,,,,,1,1,,,,,31.1,,,,,,,Non,,,,7,,Morceaux,,,1.6,1.1,Cannabis,
12775,,,,,1,1,,,,,31.1,,,,,,,Non,,,,8,,Morceaux,,,1.6,1.1,Cannabis,
12776,,,,,1,1,,,,,31.1,,,,,,,Non,,,,9,,Morceaux,,,1.6,1.1,Cannabis,
12777,,,,,1,1,,,,,0.4,,,,,,,Non,,,,S,,Sommités,,,10,0,Cannabis,
12778,,,,,1,1,,,,,0.4,,,,,,,Non,,,,P,,Sommités,,,10,0,Cannabis,
12779,,,,,1,1,,,,,0.4,,,,,,,Non,,,,C,,Sommités,,,10,0,Cannabis,
12780,,,,,1,1,,,,,24.9,,,,,,,Non,,,,1,,Morceaux,,,1.3,1.6,Cannabis,
12781,,,,,1,1,,,,,24.9,,,,,,,Non,,,,2,,Morceaux,,,1.3,1.6,Cannabis,
12782,,,,,1,1,,,,,0.4,,,,,,,Non,,,,4,,Sommités,,,16.3,0,Cannabis,
12783,,,,,1,1,,,,,0.4,,,,,,,Non,,,,5,,Sommités,,,16.3,0,Cannabis,
12784,,,,,,1,,,,,8.4,,,,,,,Non,,,,3,,Sommités,,,,0,Cannabis,
12785,,,,,,1,,,,,8.4,,,,,,,Non,,,,7,,Sommités,,,,0,Cannabis,
